index,gw_level,discharge,TMAX (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),moving_average
2010-01-01,9.82,8.901094121608562,31.0,0.05,0.2,2.0,
2010-01-02,9.95,8.821732380934442,39.0,0.0,0.0,1.0,
2010-01-03,10.14,8.699514748210191,25.0,0.0,0.0,0.0,
2010-01-04,10.4,8.594154232552366,23.0,0.0,0.0,0.0,
2010-01-05,10.62,8.34283980427146,27.0,0.0,0.0,0.0,
2010-01-06,10.83,8.308938252595778,29.0,0.04,0.0,0.0,
2010-01-07,11.07,8.216088098632316,32.0,0.0,0.0,0.0,
2010-01-08,11.16,8.1886891244442,32.0,0.05,1.0,1.0,
2010-01-09,11.48,8.039157390473237,26.0,0.0,0.0,1.0,
2010-01-10,11.69,7.8632667240095735,30.0,0.0,0.0,0.0,
2010-01-11,11.74,7.90100705199242,27.0,0.0,0.0,0.0,
2010-01-12,11.88,7.955074273262696,31.0,0.0,0.0,0.0,
2010-01-13,12.04,7.937374696163295,32.0,0.0,0.0,0.0,
2010-01-14,12.16,7.90100705199242,35.0,0.0,0.0,0.0,
2010-01-15,12.26,7.855544677915663,48.0,0.0,0.0,0.0,
2010-01-16,12.32,7.787382026484701,45.0,0.0,0.0,0.0,
2010-01-17,12.07,7.904703913873747,54.0,0.0,0.0,0.0,
2010-01-18,11.13,8.470101583882387,37.0,0.61,0.0,0.0,
2010-01-19,10.51,8.968268810776454,48.0,0.0,0.0,0.0,
2010-01-20,10.36,8.917310693197807,41.0,0.0,0.0,0.0,
2010-01-21,10.4,8.824677891164198,40.0,0.0,0.0,0.0,
2010-01-22,10.35,8.712759974960212,40.0,0.0,0.0,0.0,
2010-01-23,10.59,8.646465527120377,40.0,0.0,0.0,0.0,
2010-01-24,10.56,8.594154232552366,43.0,0.0,0.0,0.0,
2010-01-25,9.21,9.862665558015873,59.0,1.51,0.0,0.0,
2010-01-26,8.72,10.732039370102276,55.0,0.51,0.0,0.0,
2010-01-27,9.14,10.357742824813725,38.0,0.0,0.0,0.0,
2010-01-28,9.35,9.980448593672257,37.0,0.0,0.0,0.0,
2010-01-29,9.75,9.588776807696428,39.0,0.0,0.0,0.0,
2010-01-30,9.95,9.186047679407139,23.0,0.0,0.0,0.0,8.668634270559286
2010-01-31,10.22,8.938531648680692,20.0,0.0,0.0,0.0,8.669882188128357
2010-02-01,10.57,8.850804195756417,32.0,0.0,0.0,0.0,8.670851248622423
2010-02-02,10.75,8.768729817231666,34.0,0.0,0.0,0.0,8.673158417589805
2010-02-03,10.92,8.701180027529253,34.0,0.12,1.5,2.0,8.676725944089036
2010-02-04,11.22,8.648221453822641,38.0,0.0,0.0,0.0,8.686905332407408
2010-02-05,11.24,8.59044365315583,40.0,0.0,0.0,0.0,8.696288845759408
2010-02-06,11.14,8.556413904569519,35.0,0.56,10.0,10.0,8.707633039290648
2010-02-07,11.41,8.45531778769815,27.0,0.12,1.0,8.0,8.716520661399114
2010-02-08,11.57,8.34283980427146,29.0,0.0,0.0,7.0,8.726643408525721
2010-02-09,11.62,8.240121298076472,32.0,0.0,0.0,8.0,8.739205227661284
2010-02-10,11.39,8.146129510025405,30.0,0.25,1.0,9.0,8.747375976262385
2010-02-11,11.7,8.160518247477505,28.0,0.09,2.0,10.0,8.754224108736212
2010-02-12,11.84,8.131530710604252,35.0,0.0,0.0,8.666666666666666,8.760695975884243
2010-02-13,11.79,8.039157390473237,37.0,0.0,0.0,7.333333333333334,8.765300987166937
2010-02-14,11.88,8.006367567650246,29.0,0.0,0.0,6.0,8.770328416824757
2010-02-15,11.97,7.8632667240095735,32.0,0.0,0.0,5.0,8.772857906742253
2010-02-16,11.95,7.90100705199242,34.0,0.06,1.0,4.0,8.772734678012876
2010-02-17,12.01,7.919356190660617,33.0,0.0,0.0,4.0,8.754376498238816
2010-02-18,12.07,7.843848638152472,35.0,0.0,0.0,4.0,8.716895825818018
2010-02-19,11.92,7.783224016336037,41.0,0.0,0.0,3.0,8.67909293658929
2010-02-20,11.72,7.803843303538772,42.0,0.0,0.0,3.0,8.645065117001776
2010-02-21,11.47,7.904703913873747,41.0,0.0,0.0,2.0,8.61812991496556
2010-02-22,11.08,7.807916628926408,48.0,0.0,0.0,2.0,8.590178285025761
2010-02-23,10.77,7.948031990637284,38.0,0.03,0.0,1.0,8.568640876961926
2010-02-24,10.53,7.882314918980268,38.0,0.0,0.0,0.0,8.502629188994073
2010-02-25,9.93,8.029432840581244,40.0,0.02,0.0,1.0,8.412542304676704
2010-02-26,9.64,8.143226750367445,36.0,0.08,1.0,1.0,8.338725102195163
2010-02-27,9.79,8.140315540159985,36.0,0.06,1.0,2.0,8.277387333744752
2010-02-28,9.84,8.160518247477505,38.0,0.02,0.3,0.0,8.229778715070788
2010-03-01,9.83,8.07402621612406,42.0,0.0,0.0,0.0,8.192711332961354
2010-03-02,9.55,8.166216268592143,44.0,0.0,0.0,0.0,8.1669674869584
2010-03-03,9.32,8.180320874773685,41.0,0.06,0.0,0.0,8.144618042925643
2010-03-04,9.39,8.271292652979412,41.0,0.02,0.0,0.0,8.128036804117235
2010-03-05,9.62,8.323608442343572,45.0,0.0,0.0,0.0,8.115451084611045
2010-03-06,9.83,8.39840965542627,48.0,0.0,0.0,0.0,8.107124024664499
2010-03-07,9.96,8.451053388911692,52.0,0.0,0.0,0.0,8.102477682523029
2010-03-08,10.08,8.540909718033554,54.0,0.0,0.0,0.0,8.101960876305164
2010-03-09,10.29,8.694502206386648,57.0,0.0,0.0,0.0,8.109933690261446
2010-03-10,10.48,8.88599431515281,62.0,0.0,0.0,0.0,8.128038840624159
2010-03-11,10.68,9.100525505968976,62.0,0.0,0.0,0.0,8.156718980887241
2010-03-12,10.72,9.400960731584833,66.0,0.05,0.0,0.0,8.198546688272556
2010-03-13,10.15,10.069001991013701,49.0,0.67,0.0,0.0,8.262162813057095
2010-03-14,8.97,10.860920227741458,48.0,2.16,0.0,0.0,8.353142463628336
2010-03-15,8.78,10.725467604939041,48.0,0.15,0.0,0.0,8.442686137443863
2010-03-16,9.07,10.373491181781864,46.0,0.0,0.0,0.0,8.521590257914918
2010-03-17,9.25,10.254144424149297,63.0,0.0,0.0,0.0,8.601286181252908
2010-03-18,9.4,10.1226230824528,65.0,0.0,0.0,0.0,8.67534004893492
2010-03-19,9.69,10.021270588192511,68.0,0.0,0.0,0.0,8.745403862185983
2010-03-20,10.05,9.698920386794853,71.0,0.0,0.0,0.0,8.80723958714073
2010-03-21,10.31,9.38429367909962,73.0,0.0,0.0,0.0,8.860608575899516
2010-03-22,10.42,9.050171619823361,72.0,0.02,0.0,0.0,8.902152853109003
2010-03-23,10.39,8.930626469173578,66.0,0.24,0.0,0.0,8.936350271618997
2010-03-24,10.74,9.030016817844901,51.0,0.07,0.0,0.0,8.977086944582947
2010-03-25,10.91,8.969541885423252,64.0,0.0,0.0,0.0,9.011137274409144
2010-03-26,10.79,8.894258825002703,67.0,0.49,0.0,0.0,9.044868737943228
2010-03-27,10.92,8.918650278126863,44.0,0.0,0.0,0.0,9.074509319194748
2010-03-28,10.88,8.829079952564836,48.0,0.0,0.0,0.0,9.097371092601326
2010-03-29,9.68,9.249561085129464,46.0,0.93,0.0,0.0,9.134345944100309
2010-03-30,9.21,9.798127036878302,62.0,0.0,0.0,0.0,9.188932903747004
2010-03-31,9.38,9.51044496442652,51.0,0.0,0.0,0.0,9.236813528690417
2010-04-01,9.65,9.268609280100158,72.0,0.0,0.0,0.0,9.27355996240735
2010-04-02,9.89,9.088172738001974,78.0,0.0,0.0,0.0,9.303821691181628
2010-04-03,10.1,8.958025443361693,79.0,0.0,0.0,0.0,9.32671278419437
2010-04-04,10.39,8.846496938558838,74.0,0.0,0.0,0.0,9.34414240073488
2010-04-05,10.59,8.732304571033183,74.0,0.0,0.0,0.0,9.355272231255109
2010-04-06,10.71,8.663887570567042,82.0,0.04,0.0,0.0,9.362366703976956
2010-04-07,10.87,8.61431990214696,89.0,0.02,0.0,0.0,9.364813710114069
2010-04-08,11.04,8.575462099540212,88.0,0.0,0.0,0.0,9.360845706552519
2010-04-09,11.14,8.51919119407891,84.0,0.27,0.0,0.0,9.348618935850057
2010-04-10,11.5,8.371010681238156,48.0,0.0,0.0,0.0,9.324301775025697
2010-04-11,11.69,8.294049640102028,65.0,0.0,0.0,0.0,9.287404738642936
2010-04-12,11.93,8.221478947267192,73.0,0.0,0.0,0.0,9.225820637184718
2010-04-13,12.16,8.169053149927343,69.0,0.0,0.0,0.0,9.136091734590915
2010-04-14,12.31,8.13739583005665,55.0,0.0,0.0,0.0,9.04982267542817
2010-04-15,12.3,8.09559870137819,66.0,0.0,0.0,0.0,8.973892926081382
2010-04-16,12.21,7.975908360165538,79.0,0.0,0.0,0.0,8.897951723948587
2010-04-17,12.14,8.029432840581244,82.0,0.53,0.0,0.0,8.828178715886203
2010-04-18,12.3,8.019612794400267,48.0,0.0,0.0,0.0,8.761456789426461
2010-04-19,12.48,8.013012110368916,53.0,0.0,0.0,0.0,8.70525984687893
2010-04-20,12.59,7.944492163932159,67.0,0.0,0.0,0.0,8.657266463040013
2010-04-21,12.61,7.8898337513942955,66.0,0.0,0.0,0.0,8.618588534092378
2010-04-22,12.71,7.851661177889265,68.0,0.0,0.0,0.0,8.582623024382903
2010-04-23,12.9,7.820037989458753,71.0,0.01,0.0,0.0,8.54229039677003
2010-04-24,13.05,7.807916628926408,72.0,0.0,0.0,0.0,8.503569554886802
2010-04-25,12.8,7.807916628926408,62.0,0.29,0.0,0.0,8.467358148350927
2010-04-26,12.35,7.9724660159745655,51.0,0.24,0.0,0.0,8.43581867294585
2010-04-27,12.14,8.446770727119691,56.0,0.38,0.0,0.0,8.423075032097678
2010-04-28,12.39,8.959311617172437,56.0,0.0,0.0,0.0,8.413400049832443
2010-04-29,12.67,8.71768205216564,60.0,0.0,0.0,0.0,8.377385217008689
2010-04-30,12.79,8.548691858475609,69.0,0.0,0.0,0.0,8.345326780143658
2010-05-01,12.92,8.472195825485501,85.0,0.0,0.0,0.0,8.318779664989835
2010-05-02,13.04,8.326032685955079,90.0,0.0,0.0,0.0,8.293374996588273
2010-05-03,12.82,8.32117830749028,78.0,0.75,0.0,0.0,8.272146758725892
2010-05-04,12.65,8.68946441235669,79.0,0.11,0.0,0.0,8.26691234118582
2010-05-05,12.86,8.785692444451245,76.0,0.03,0.0,0.0,8.268691936966423
2010-05-06,12.98,8.71768205216564,80.0,0.08,0.0,0.0,8.270485086353043
2010-05-07,13.19,8.56216655705897,74.0,0.02,0.0,0.0,8.268746641516776
2010-05-08,13.13,8.4096079807363,71.0,0.37,0.0,0.0,8.26321817088998
2010-05-09,13.44,8.38022733634308,64.0,0.12,0.0,0.0,8.258586042298784
2010-05-10,13.63,8.330863613224745,52.0,0.0,0.0,0.0,8.257247806698338
2010-05-11,13.69,8.180320874773685,62.0,0.0,0.0,0.0,8.25345684785406
2010-05-12,13.2,8.333270353255308,50.0,1.05,0.0,0.0,8.257183228053664
2010-05-13,13.17,8.794824928014517,56.0,0.0,0.0,0.0,8.278042287323236
2010-05-14,13.18,8.716044050161402,59.0,0.0,0.0,0.0,8.297330561326728
2010-05-15,13.36,8.59044365315583,83.0,0.06,0.0,0.0,8.31382539305265
2010-05-16,13.51,8.605204068738951,83.0,0.0,0.0,0.0,8.334801916671761
2010-05-17,13.61,8.52912176228151,71.0,0.0,0.0,0.0,8.351458214061772
2010-05-18,13.54,8.468002947225466,61.0,0.25,0.0,0.0,8.366404552489279
2010-05-19,13.43,8.523175263093785,53.0,0.01,0.0,0.0,8.38340999091344
2010-05-20,13.58,8.544808358449211,65.0,0.0,0.0,0.0,8.403420530730676
2010-05-21,13.73,8.453187861440325,84.0,0.0,0.0,0.0,8.422199001065543
2010-05-22,13.8,8.375629627094451,82.0,0.0,0.0,0.0,8.43966461603905
2010-05-23,13.62,8.599694412927981,69.0,1.27,0.0,0.0,8.465653163488023
2010-05-24,13.45,9.400960731584833,72.0,0.03,0.0,0.0,8.518754633576638
2010-05-25,13.55,9.259130536145614,76.0,0.0,0.0,0.0,8.567128430483944
2010-05-26,13.56,8.918650278126863,82.0,0.0,0.0,0.0,8.598667905889021
2010-05-27,13.65,8.741935464094144,90.0,0.0,0.0,0.0,8.608506730454838
2010-05-28,13.83,8.564076777315087,89.0,0.0,0.0,0.0,8.595332235792926
2010-05-29,13.92,8.478452363099807,73.0,0.0,0.0,0.0,8.587357912824064
2010-05-30,14.01,8.39615486303918,83.0,0.0,0.0,0.0,8.582273346309515
2010-05-31,14.08,8.361708288575842,86.0,0.0,0.0,0.0,8.578590428412527
2010-06-01,13.92,8.294049640102028,90.0,0.0,0.0,0.0,8.577524326884092
2010-06-02,13.94,8.039157390473237,82.0,0.01,0.0,0.0,8.568123629650191
2010-06-03,13.98,7.944492163932159,85.0,0.0,0.0,0.0,8.543291221369373
2010-06-04,14.13,7.904703913873747,84.0,0.0,0.0,0.0,8.513924937016789
2010-06-05,14.0,7.908387159290043,86.0,0.17,0.0,0.0,8.486948440587604
2010-06-06,13.87,8.098642843759418,84.0,0.0,0.0,0.0,8.471497650144284
2010-06-07,14.13,8.122668023346407,81.0,0.01,0.0,0.0,8.461932984897954
2010-06-08,14.3,7.90100705199242,72.0,0.0,0.0,0.0,8.4459589754196
2010-06-09,14.22,7.718685495198466,75.0,0.01,0.0,0.0,8.425553038152056
2010-06-10,13.69,7.9996785794994505,60.0,1.26,0.0,0.0,8.419531628309583
2010-06-11,13.84,8.333270353255308,82.0,0.0,0.0,0.0,8.419531628309583
2010-06-12,13.92,8.070906088787819,81.0,0.0,0.0,0.0,8.39540100033536
2010-06-13,13.99,7.843848638152472,90.0,0.45,0.0,0.0,8.366327819935062
2010-06-14,14.14,7.820037989458753,85.0,0.02,0.0,0.0,8.340647631145158
2010-06-15,14.33,7.783224016336037,80.0,0.0,0.0,0.0,8.313248296065062
2010-06-16,14.38,7.668561108015897,75.0,0.1,0.0,0.0,8.284562940922875
2010-06-17,14.43,7.585788821732034,79.0,0.01,0.0,0.0,8.255155803406428
2010-06-18,14.56,7.554858521040676,78.0,0.0,0.0,0.0,8.222878578671324
2010-06-19,14.58,7.461640392208575,83.0,0.0,0.0,0.0,8.186772979796636
2010-06-20,14.61,7.306531398939505,90.0,0.0,0.0,0.0,8.148551097713275
2010-06-21,14.72,7.237059026124737,86.0,0.0,0.0,0.0,8.110598744347618
2010-06-22,14.76,7.215239978730097,88.0,0.0,0.0,0.0,8.064450263207688
2010-06-23,14.77,7.222566018822171,84.0,0.18,0.0,0.0,7.991837106115599
2010-06-24,14.73,7.154615356913663,91.0,0.0,0.0,0.0,7.921686600141201
2010-06-25,14.69,7.090076835776092,91.0,0.1,0.0,0.0,7.860734152062843
2010-06-26,14.66,7.146772179452637,85.0,0.0,0.0,0.0,7.807562042574792
2010-06-27,14.64,7.047517221357296,88.0,0.18,0.0,0.0,7.7570100573762
2010-06-28,14.64,7.02108396428914,92.0,0.0,0.0,0.0,7.708431110749177
2010-06-29,14.79,6.966024187106113,85.0,0.0,0.0,0.0,7.660760088218074
2010-06-30,14.93,6.993932975223189,81.0,0.0,0.0,0.0,7.6151675777729855
2010-07-01,15.01,6.946975992135418,76.0,0.0,0.0,0.0,7.570265122840765
2010-07-02,15.06,6.892641641172089,76.0,0.0,0.0,0.0,7.532047931197394
2010-07-03,15.06,6.85751406254539,81.0,0.0,0.0,0.0,7.495815327817835
2010-07-04,15.07,6.855408798609928,89.0,0.0,0.0,0.0,7.460838823975708
2010-07-05,15.12,6.852242569051878,94.0,0.0,0.0,0.0,7.425634004301103
2010-07-06,15.18,6.849066282633458,97.0,0.0,0.0,0.0,7.383981452263571
2010-07-07,15.21,6.837332814685591,98.0,0.0,0.0,0.0,7.34113694530821
2010-07-08,15.22,6.81783057145415,98.0,0.0,0.0,0.0,7.3050310626236
2010-07-09,15.23,6.804614520062624,100.0,0.0,0.0,0.0,7.274562030119073
2010-07-10,15.21,6.892641641172089,90.0,0.68,0.0,0.0,7.237660798841493
2010-07-11,15.14,6.8966943316227125,88.0,0.0,0.0,0.0,7.189774931453741
2010-07-12,15.06,6.966024187106113,90.0,0.0,0.0,0.0,7.152945534731018
2010-07-13,14.24,7.02108396428914,85.0,0.36,0.0,0.0,7.12552004560224
2010-07-14,12.9,7.489970898834801,81.0,1.02,0.0,0.0,7.114517809248109
2010-07-15,11.45,7.745002803515839,88.0,0.03,0.0,0.0,7.113243768820768
2010-07-16,11.37,8.560252680876685,90.0,0.0,0.0,0.0,7.142966821249461
2010-07-17,11.48,8.166216268592143,90.0,1.29,0.0,0.0,7.162314402811464
2010-07-18,11.63,7.668561108015897,89.0,0.0,0.0,0.0,7.166104489043972
2010-07-19,11.77,7.365180126021013,91.0,0.0,0.0,0.0,7.162889146837719
2010-07-20,11.99,7.177782416195197,90.0,0.0,0.0,0.0,7.158597514079577
2010-07-21,12.08,7.07326971745971,81.0,0.3,0.0,0.0,7.153137870457409
2010-07-22,12.17,7.200424892944957,89.0,0.02,0.0,0.0,7.152644034264571
2010-07-23,12.26,7.2078598714324755,88.0,0.0,0.0,0.0,7.152153829351581
2010-07-24,12.39,7.029972911706386,94.0,0.0,0.0,0.0,7.147999081178005
2010-07-25,12.52,6.975413927455952,94.0,0.0,0.0,0.0,7.144176984234
2010-07-26,12.55,7.047517221357296,86.0,0.25,0.0,0.0,7.140868485630822
2010-07-27,12.4,6.993932975223189,86.0,0.0,0.0,0.0,7.139082344093018
2010-07-28,12.25,6.862757913051401,84.0,0.0,0.0,0.0,7.133804809051761
2010-07-29,12.34,6.917705609835305,90.0,0.0,0.0,0.0,7.1321941898093995
2010-07-30,12.57,6.799055862058796,88.0,0.0,0.0,0.0,7.125698286037254
2010-07-31,12.71,6.693323668269949,84.0,0.0,0.0,0.0,7.117243208575072
2010-08-01,12.87,6.714170529909472,83.0,0.05,0.0,0.0,7.111294171532985
2010-08-02,13.06,6.839476438228843,82.0,0.0,0.0,0.0,7.1106929173891
2010-08-03,13.13,6.6895992691789665,81.0,0.0,0.0,0.0,7.105165933074734
2010-08-04,13.11,6.654152520183219,83.0,0.0,0.0,0.0,7.098562931445779
2010-08-05,13.02,6.77078942390898,93.0,1.23,0.0,0.0,7.095953702821629
2010-08-06,13.13,6.736966958001855,88.0,0.03,0.0,0.0,7.0926081742655045
2010-08-07,13.35,6.645090969505644,84.0,0.0,0.0,0.0,7.086850187533888
2010-08-08,13.48,6.679599185844383,84.0,0.0,0.0,0.0,7.082683009726613
2010-08-09,13.57,6.651571873589727,88.0,0.0,0.0,0.0,7.074647350807202
2010-08-10,13.63,6.602587892189336,93.0,0.0,0.0,0.0,7.064843802826089
2010-08-11,13.71,6.620073206530356,92.0,0.0,0.0,0.0,7.053312103473564
2010-08-12,13.63,6.917705609835305,94.0,0.37,0.0,0.0,7.049866158325102
2010-08-13,13.14,7.383989457978509,76.0,0.56,0.0,0.0,7.046333443629893
2010-08-14,12.97,7.154615356913663,73.0,0.0,0.0,0.0,7.026653862076487
2010-08-15,12.97,7.047517221357296,77.0,0.16,0.0,0.0,6.976229346759174
2010-08-16,12.9,7.177782416195197,78.0,0.41,0.0,0.0,6.943281551679276
2010-08-17,13.12,6.956545443151569,90.0,0.0,0.0,0.0,6.919547696183798
2010-08-18,13.28,6.8308742346461795,85.0,0.0,0.0,0.0,6.9017374998046375
2010-08-19,13.36,6.803505257608338,79.0,0.0,0.0,0.0,6.889261594518408
2010-08-20,13.52,6.75343791859778,87.0,0.0,0.0,0.0,6.878600534556344
2010-08-21,13.65,6.687108607866515,89.0,0.0,0.0,0.0,6.861489991720395
2010-08-22,13.61,6.814542897259958,82.0,0.66,0.0,0.0,6.848379425914645
2010-08-23,13.63,7.05617528410041,84.0,0.08,0.0,0.0,6.8492528383277795
2010-08-24,13.75,7.038783541388542,74.0,0.05,0.0,0.0,6.851365158792199
2010-08-25,13.76,7.306531398939505,71.0,0.01,0.0,0.0,6.859998964711607
2010-08-26,13.91,7.003065458786462,79.0,0.0,0.0,0.0,6.860303380830382
2010-08-27,14.08,6.775366090936392,80.0,0.0,0.0,0.0,6.857390320093215
2010-08-28,14.21,6.822197390620491,79.0,0.0,0.0,0.0,6.854206712786055
2010-08-29,14.31,6.731018100482083,84.0,0.0,0.0,0.0,6.851938787400163
2010-08-30,14.4,6.670766320845874,92.0,0.0,0.0,0.0,6.851186875819362
2010-08-31,14.45,6.651571873589727,92.0,0.0,0.0,0.0,6.849100253942036
2010-09-01,14.48,6.633318433280377,94.0,0.0,0.0,0.0,6.842228320443754
2010-09-02,14.53,6.635946555686647,95.0,0.0,0.0,0.0,6.840439896660677
2010-09-03,14.5,6.62273632394984,97.0,0.0,0.0,0.0,6.839392690119565
2010-09-04,14.61,6.601230118728877,93.0,0.0,0.0,0.0,6.8337407132802275
2010-09-05,14.79,6.5337888379333435,70.0,0.0,0.0,0.0,6.826968109277944
2010-09-06,14.91,6.472346294500901,74.0,0.0,0.0,0.0,6.821209953444453
2010-09-07,14.9,6.546785410760524,83.0,0.0,0.0,0.0,6.816782827608324
2010-09-08,14.88,6.513230110912307,94.0,0.0,0.0,0.0,6.812171435519076
2010-09-09,14.98,6.473890696352274,82.0,0.0,0.0,0.0,6.807881528991175
2010-09-10,15.06,6.4457198193855785,71.0,0.0,0.0,0.0,6.802069749419682
2010-09-11,15.12,6.452048954437226,73.0,0.0,0.0,0.0,6.786547860906413
2010-09-12,14.99,6.558197802812269,76.0,0.16,0.0,0.0,6.759021472400872
2010-09-13,14.71,6.548219102762372,66.0,0.07,0.0,0.0,6.738808263929162
2010-09-14,14.74,6.5337888379333435,77.0,0.0,0.0,0.0,6.721683984481697
2010-09-15,14.88,6.4967749901858625,78.0,0.0,0.0,0.0,6.698983736948052
2010-09-16,14.86,6.502790045915623,80.0,0.0,0.0,0.0,6.683858557040186
2010-09-17,14.76,6.57507584059962,64.0,0.62,0.0,0.0,6.675331943905302
2010-09-18,14.82,6.63200177739563,71.0,0.0,0.0,0.0,6.669615161231545
2010-09-19,14.83,6.617402977974478,78.0,0.01,0.0,0.0,6.665080663210769
2010-09-20,14.92,6.602587892189336,82.0,0.0,0.0,0.0,6.662263306021529
2010-09-21,15.04,6.642486801367256,73.0,0.0,0.0,0.0,6.6565281028251055
2010-09-22,15.05,6.5337888379333435,79.0,0.0,0.0,0.0,6.639115221286204
2010-09-23,15.16,6.453624998892692,92.0,0.0,0.0,0.0,6.619609936536341
2010-09-24,15.14,6.431331081933479,89.0,0.0,0.0,0.0,6.590436592636141
2010-09-25,15.16,6.45833828334479,94.0,0.0,0.0,0.0,6.572279020121418
2010-09-26,15.32,6.419994928147142,82.0,0.0,0.0,0.0,6.56043331469511
2010-09-27,15.2,6.505784060128229,71.0,0.27,0.0,0.0,6.549886203678701
2010-09-28,14.58,6.894670039433482,70.0,1.69,0.0,0.0,6.555341268310415
2010-09-29,14.43,7.003065458786462,77.0,0.2,0.0,0.0,6.566417906241767
2010-09-30,13.97,7.6255950721324535,67.0,0.58,0.0,0.0,6.598885346193192
2010-10-01,12.44,9.314700387300425,70.0,3.94,0.0,0.0,6.688264744660527
2010-10-02,11.87,9.22029070282935,69.0,0.0,0.0,0.0,6.774409549565283
2010-10-03,11.85,8.651724084373843,67.0,0.0,0.0,0.0,6.84204247491275
2010-10-04,11.87,8.058327306580958,65.0,0.0,0.0,0.0,6.890612381174487
2010-10-05,11.57,7.8399193600125825,51.0,0.35,0.0,0.0,6.934150065243794
2010-10-06,11.39,7.605890001053122,55.0,0.04,0.0,0.0,6.9719348554622025
2010-10-07,11.27,7.473069088032197,56.0,0.16,0.0,0.0,7.002810978037925
2010-10-08,11.42,7.414572881350589,70.0,0.0,0.0,0.0,7.032855737052534
2010-10-09,11.5,7.286191714702382,75.0,0.0,0.0,0.0,7.059932437664203
2010-10-10,11.61,7.2078598714324755,77.0,0.0,0.0,0.0,7.085337106065767
2010-10-11,11.71,7.162397497355718,78.0,0.0,0.0,0.0,7.1090153908297165
2010-10-12,11.81,7.1308988302963465,76.0,0.28,0.0,0.0,7.128105425079186
2010-10-13,12.03,7.162397497355718,73.0,0.0,0.0,0.0,7.148578038232298
2010-10-14,12.03,7.1853870155804165,65.0,0.0,0.0,0.0,7.170297977487199
2010-10-15,11.76,7.1853870155804165,51.0,0.21,0.0,0.0,7.193251711667019
2010-10-16,12.01,7.038783541388542,69.0,0.0,0.0,0.0,7.211118161516116
2010-10-17,12.18,7.07326971745971,64.0,0.0,0.0,0.0,7.227724624078119
2010-10-18,12.38,6.937314081223682,71.0,0.0,0.0,0.0,7.237901700872388
2010-10-19,12.33,6.984716320118266,58.0,0.16,0.0,0.0,7.250145478943847
2010-10-20,12.21,7.081708586105575,60.0,0.0,0.0,0.0,7.266116168741054
2010-10-21,12.23,7.047517221357296,63.0,0.0,0.0,0.0,7.279617182740723
2010-10-22,12.62,7.003065458786462,60.0,0.02,0.0,0.0,7.295259736769159
2010-10-23,12.83,6.984716320118266,55.0,0.0,0.0,0.0,7.312962780810013
2010-10-24,12.9,6.946975992135418,75.0,0.0,0.0,0.0,7.33015094448341
2010-10-25,12.91,6.917705609835305,78.0,0.0,0.0,0.0,7.345463188699761
2010-10-26,13.0,6.907755278982137,71.0,0.06,0.0,0.0,7.361721867060927
2010-10-27,13.0,7.003065458786462,71.0,0.33,0.0,0.0,7.378297913682869
2010-10-28,12.99,7.05617528410041,74.0,0.0,0.0,0.0,7.383681421838433
2010-10-29,13.22,7.02108396428914,69.0,0.0,0.0,0.0,7.384282038688522
2010-10-30,13.28,7.05617528410041,53.0,0.0,0.0,0.0,7.365301379087454
2010-10-31,13.33,6.984716320118266,60.0,0.0,0.0,0.0,7.287635243514715
2010-11-01,13.69,6.895682697747868,57.0,0.0,0.0,0.0,7.210148310011999
2010-11-02,13.8,6.859614903654202,51.0,0.0,0.0,0.0,7.150411337321344
2010-11-03,13.7,6.816735880594968,51.0,0.0,0.0,0.0,7.109024956455144
2010-11-04,13.42,6.895682697747868,55.0,0.19,0.0,0.0,7.077550401046321
2010-11-05,12.88,7.200424892944957,47.0,0.49,0.0,0.0,7.064034897442715
2010-11-06,13.09,7.24422751560335,49.0,0.01,0.0,0.0,7.0564068450284205
2010-11-07,13.19,7.251344983372214,48.0,0.0,0.0,0.0,7.050965915095808
2010-11-08,13.0,7.222566018822171,49.0,0.0,0.0,0.0,7.048845058566468
2010-11-09,13.18,7.098375638590786,59.0,0.0,0.0,0.0,7.045195584138412
2010-11-10,13.36,7.029972911706386,58.0,0.0,0.0,0.0,7.040781431283434
2010-11-11,13.58,6.993932975223189,64.0,0.0,0.0,0.0,7.036215902780995
2010-11-12,13.65,6.937314081223682,64.0,0.0,0.0,0.0,7.028713122243261
2010-11-13,13.6,6.917705609835305,65.0,0.0,0.0,0.0,7.019790408718424
2010-11-14,13.59,6.927557906278317,63.0,0.0,0.0,0.0,7.01119610507502
2010-11-15,13.68,6.891625897052253,62.0,0.03,0.0,0.0,7.00629085026381
2010-11-16,13.59,6.937314081223682,56.0,0.03,0.0,0.0,7.00175899572261
2010-11-17,11.97,8.505120610181969,58.0,1.53,0.0,0.0,7.054019213354552
2010-11-18,11.03,8.635864721133736,53.0,0.0,0.0,0.0,7.109057493388402
2010-11-19,10.88,8.459564078579602,48.0,0.07,0.0,0.0,7.154986009804203
2010-11-20,10.79,8.080237416216702,49.0,0.0,0.0,0.0,7.189410016299516
2010-11-21,10.91,7.851661177889265,51.0,0.0,0.0,0.0,7.2176965402696105
2010-11-22,10.85,7.7664168980196555,51.0,0.0,0.0,0.0,7.243753226199656
2010-11-23,10.76,7.705262474866325,63.0,0.0,0.0,0.0,7.2690294422906865
