index,gw_level,discharge,TMAX (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),moving_average
2010-01-01,15.89,3.708682081410116,36.0,0.08,0.0,1.0,
2010-01-02,15.81,3.58351893845611,40.0,0.0,0.0,0.0,
2010-01-03,15.74,3.4339872044851463,26.0,0.0,0.0,0.0,
2010-01-04,15.73,3.3945083935113587,23.0,0.0,0.0,0.0,
2010-01-05,15.71,3.3178157727231046,27.0,0.0,0.0,0.0,
2010-01-06,15.72,3.250374491927572,30.0,0.0,0.0,0.0,
2010-01-07,15.75,3.1822118404966093,32.0,0.0,0.0,0.0,
2010-01-08,15.72,3.1441522786722644,33.0,0.07,1.2,1.0,
2010-01-09,15.84,3.0726933146901194,26.0,0.0,0.0,0.0,
2010-01-10,15.9,3.044522437723423,29.0,0.0,0.0,0.0,
2010-01-11,15.87,2.995732273553991,27.0,0.0,0.0,0.0,
2010-01-12,15.91,2.9391619220655967,34.0,0.0,0.0,0.0,
2010-01-13,15.97,2.89591193827178,31.0,0.0,0.0,0.0,
2010-01-14,16.02,2.8678989020441064,38.0,0.0,0.0,0.0,
2010-01-15,16.07,2.8678989020441064,49.0,0.0,0.0,0.0,
2010-01-16,16.13,2.91235066461494,50.0,0.0,0.0,0.0,
2010-01-17,16.03,3.591817741270805,52.0,0.0,0.0,0.0,
2010-01-18,15.85,3.5751506887855933,40.0,0.67,0.0,0.0,
2010-01-19,15.72,3.295836866004329,50.0,0.0,0.0,0.0,
2010-01-20,15.67,3.2268439945173775,48.0,0.0,0.0,0.0,
2010-01-21,15.64,3.1570004211501135,40.0,0.0,0.0,0.0,
2010-01-22,15.53,3.173878458937465,40.0,0.0,0.0,0.0,
2010-01-23,15.58,3.122364924487357,40.0,0.23,0.0,0.0,
2010-01-24,15.45,3.2308043957334744,43.0,0.0,0.0,0.0,
2010-01-25,14.69,5.645446897643238,58.0,2.06,0.0,0.0,
2010-01-26,14.39,5.087596335232384,58.0,0.76,0.0,0.0,
2010-01-27,14.26,4.61512051684126,38.0,0.0,0.0,0.0,
2010-01-28,14.0,4.360547602996758,38.0,0.0,0.0,0.0,
2010-01-29,13.92,4.157319361383489,44.0,0.0,0.0,0.0,
2010-01-30,13.72,4.04305126783455,21.0,0.0,0.0,0.0,3.4964733609836176
2010-01-31,13.65,3.9435216724875173,16.0,0.0,0.0,0.0,3.5043013473528646
2010-02-01,13.69,3.8501476017100584,33.0,0.0,0.0,0.0,3.51318896946133
2010-02-02,13.65,3.7864597824528,35.0,0.0,0.0,0.0,3.5249380553935845
2010-02-03,13.66,3.7400477406883357,32.0,0.17,3.2,3.0,3.5364560336328172
2010-02-04,13.8,3.6428355156125294,37.0,0.0,0.0,0.0,3.5472900250624644
2010-02-05,13.76,3.591817741270805,39.0,0.0,0.0,0.0,3.5586714667072394
2010-02-06,13.68,3.66612246699132,34.0,2.24,21.4,21.0,3.5748018209237293
2010-02-07,13.89,3.6109179126442243,29.0,0.0,0.0,20.0,3.5903606753894612
2010-02-08,14.02,3.484312288372662,32.0,0.0,0.0,15.0,3.6040813078455463
2010-02-09,14.06,3.4468078929142076,34.0,0.0,0.0,13.0,3.617490823018572
2010-02-10,13.94,3.5115454388310208,32.0,0.72,11.5,25.0,3.6346845951944733
2010-02-11,14.21,3.456316680883235,27.0,0.21,9.6,31.0,3.6519230871550614
2010-02-12,14.34,3.349904087274605,35.0,0.0,0.0,23.0,3.667056158788489
2010-02-13,14.37,3.3250360206965914,37.0,0.0,0.0,19.0,3.682294062743572
2010-02-14,14.49,3.288401887516811,29.0,0.0,0.0,17.0,3.696310828925995
2010-02-15,14.6,3.242592351485517,35.0,0.0,0.0,10.0,3.707318885155014
2010-02-16,14.66,3.2228678461377385,32.0,0.11,1.6,10.0,3.6950205553172455
2010-02-17,14.78,3.1945831322991562,33.0,0.0,0.0,9.0,3.682334970101031
2010-02-18,14.91,3.190476350346503,35.0,0.0,0.0,8.0,3.6788229529124368
2010-02-19,15.09,3.173878458937465,41.0,0.0,0.0,5.0,3.677057435059773
2010-02-20,15.21,3.1484533605716547,42.0,0.0,0.0,5.0,3.676772533040491
2010-02-21,15.28,3.139832617527748,41.0,0.0,0.0,5.0,3.675637671660167
2010-02-22,15.3,3.1612467120315646,48.0,0.0,0.0,4.0,3.676933731244974
2010-02-23,15.35,3.1612467120315646,38.0,0.11,0.0,4.0,3.674615141788244
2010-02-24,15.42,3.169685580677429,38.0,0.0,0.0,4.0,3.59208976455605
2010-02-25,15.39,3.1654750481410856,41.0,0.0,0.0,4.0,3.5280190549863404
2010-02-26,15.41,3.1441522786722644,36.0,0.04,0.6,3.0,3.478986780380707
2010-02-27,15.53,3.109060958860994,33.0,0.07,0.3,3.0,3.4372705589095154
2010-02-28,15.62,3.100092288878234,39.0,0.0,0.0,3.0,3.402029656492673
2010-03-01,15.75,3.100092288878234,42.0,0.0,0.0,1.0,3.3705976905274624
2010-03-02,15.77,3.109060958860994,42.0,0.0,0.0,1.0,3.342782333406578
2010-03-03,15.71,3.1441522786722644,40.0,0.06,0.0,0.0,3.319249155971985
2010-03-04,15.77,3.139832617527748,39.0,0.0,0.0,0.0,3.29769491714115
2010-03-05,15.84,3.122364924487357,41.0,0.0,0.0,0.0,3.2771054899344505
2010-03-06,15.84,3.1484533605716547,46.0,0.0,0.0,0.0,3.260626084766422
2010-03-07,15.74,3.250374491927572,50.0,0.0,0.0,0.0,3.249244643121647
2010-03-08,15.56,3.414442608412176,54.0,0.0,0.0,0.0,3.2408553145023427
2010-03-09,15.34,3.5751506887855933,57.0,0.0,0.0,0.0,3.239663073707055
2010-03-10,14.98,3.703768066607687,63.0,0.0,0.0,0.0,3.246978266314889
2010-03-11,14.62,3.8918202981106265,62.0,0.0,0.0,0.0,3.2618120131547697
2010-03-12,14.15,4.672828834461906,66.0,0.28,0.0,0.0,3.300521459675799
2010-03-13,13.33,5.402677381872279,50.0,0.0,0.0,0.0,3.3654001497087673
2010-03-14,12.67,5.480638923341991,48.0,0.0,0.0,0.0,3.436424644244347
2010-03-15,12.26,5.0238805208462765,48.0,1.6,0.0,0.0,3.4930527942493366
2010-03-16,12.01,4.6913478822291435,46.0,0.0,0.0,0.0,3.5398176607397476
2010-03-17,11.76,4.4355674016019115,61.0,0.0,0.0,0.0,3.5795834957436274
2010-03-18,11.57,4.269697449699962,65.0,0.0,0.0,0.0,3.614477815862368
2010-03-19,11.55,4.131961425793407,67.0,0.0,0.0,0.0,3.645723758978843
2010-03-20,11.61,4.023564380161053,70.0,0.0,0.0,0.0,3.673493359972661
2010-03-21,11.63,3.927896354584436,72.0,0.0,0.0,0.0,3.6986272898275603
2010-03-22,11.58,3.92395157629342,75.0,0.0,0.0,0.0,3.724477230351619
2010-03-23,11.62,3.8628327612373745,63.0,0.19,0.0,0.0,3.74857723514194
2010-03-24,11.86,3.7328963395307104,52.0,0.0,0.0,0.0,3.7676322227252452
2010-03-25,11.87,3.648057459593681,63.0,0.0,0.0,0.0,3.783859247643982
2010-03-26,12.01,3.756538102587751,63.0,0.16,0.0,0.0,3.8034209983743263
2010-03-27,12.26,3.5751506887855933,52.0,0.0,0.0,0.0,3.8170768530624763
2010-03-28,12.22,3.817712325956905,49.0,0.0,0.0,0.0,3.839528854638631
2010-03-29,11.94,4.314817884980432,47.0,0.95,0.0,0.0,3.879720752175946
2010-03-30,11.86,3.8897773964808264,58.0,0.03,0.0,0.0,3.906043589096032
2010-03-31,11.91,3.817712325956905,49.0,0.0,0.0,0.0,3.9299642569986544
2010-04-01,11.96,3.744787086052232,68.0,0.0,0.0,0.0,3.951155127905029
2010-04-02,11.98,3.686376323895818,77.0,0.0,0.0,0.0,3.9692292627458143
2010-04-03,11.98,3.629660094453965,77.0,0.0,0.0,0.0,3.9855568453100214
2010-04-04,12.08,3.5751506887855933,73.0,0.0,0.0,0.0,4.0006497041199625
2010-04-05,12.11,3.5234150143864045,74.0,0.0,0.0,0.0,4.013148425913787
2010-04-06,12.13,3.493472657771326,81.0,0.04,0.0,0.0,4.021251698108579
2010-04-07,12.22,3.4242626545931514,89.0,0.02,0.0,0.0,4.021579032981278
2010-04-08,12.29,3.417726683613366,89.0,0.0,0.0,0.0,4.016331566142204
2010-04-09,12.48,3.484312288372662,82.0,0.31,0.0,0.0,4.0090163735343705
2010-04-10,12.71,3.32862668882732,54.0,0.0,0.0,0.0,3.9902432532249263
2010-04-11,12.82,3.261935314328648,65.0,0.0,0.0,0.0,3.943213469220485
2010-04-12,13.0,3.2068032436339315,74.0,0.0,0.0,0.0,3.87001766461254
2010-04-13,13.17,3.3105430133940246,68.0,0.0,0.0,0.0,3.797681134280941
2010-04-14,13.28,3.2188758248682006,48.0,0.27,0.0,0.0,3.737514311081672
2010-04-15,13.35,3.1570004211501135,62.0,0.0,0.0,0.0,3.6863693957123704
2010-04-16,13.39,3.1570004211501135,77.0,0.0,0.0,0.0,3.6437504963639773
2010-04-17,13.56,3.250374491927572,82.0,0.27,0.0,0.0,3.609773064438231
2010-04-18,13.77,3.109060958860994,58.0,0.0,0.0,0.0,3.5756763822071504
2010-04-19,13.97,3.0492730404820207,53.0,0.0,0.0,0.0,3.5432000042178498
2010-04-20,14.14,3.005682604407159,63.0,0.0,0.0,0.0,3.512459545878607
2010-04-21,14.28,2.9806186357439426,67.0,0.0,0.0,0.0,3.4810151145269583
2010-04-22,14.47,2.9496883350525844,60.0,0.0,0.0,0.0,3.4505769669874646
2010-04-23,14.72,2.9069010598473755,70.0,0.0,0.0,0.0,3.4230437909980203
2010-04-24,14.93,2.8791984572980396,68.0,0.0,0.0,0.0,3.3974151575881657
2010-04-25,14.95,3.100092288878234,60.0,0.0,0.0,0.0,3.375533630464515
2010-04-26,15.03,3.5115454388310208,52.0,0.83,0.0,0.0,3.373413455466029
2010-04-27,15.14,3.3843902633457743,58.0,0.22,0.0,0.0,3.358969386712325
2010-04-28,15.29,3.0819099697950434,55.0,0.0,0.0,0.0,3.3178724562061452
2010-04-29,15.49,2.9806186357439426,57.0,0.0,0.0,0.0,3.2875671641815827
2010-04-30,15.66,2.9391619220655967,68.0,0.0,0.0,0.0,3.258282150718539
2010-05-01,15.85,2.8903717578961645,83.0,0.0,0.0,0.0,3.229801639780004
2010-05-02,16.03,2.9391619220655967,88.0,0.0,0.0,0.0,3.204894493052329
2010-05-03,15.84,4.302712827954156,82.0,1.02,0.0,0.0,3.2273295841690017
2010-05-04,15.49,3.6788291182604347,81.0,0.0,0.0,0.0,3.2307855318181637
2010-05-05,15.29,3.5234150143864045,77.0,0.0,0.0,0.0,3.2307855318181637
2010-05-06,15.12,3.4210000089583352,80.0,0.0,0.0,0.0,3.228369776857731
2010-05-07,15.05,3.32862668882732,75.0,0.0,0.0,0.0,3.2251819113322027
2010-05-08,14.91,3.295836866004329,72.0,0.09,0.0,0.0,3.2211189174119017
2010-05-09,15.03,3.190476350346503,66.0,0.0,0.0,0.0,3.211324386144363
2010-05-10,15.11,3.122364924487357,53.0,0.0,0.0,0.0,3.204448993999698
2010-05-11,15.15,3.3178157727231046,61.0,0.0,0.0,0.0,3.20631167594618
2010-05-12,15.08,3.6216707044204863,61.0,0.77,0.0,0.0,3.2201405913057313
2010-05-13,15.15,3.250374491927572,60.0,0.02,0.0,0.0,3.2181349739235166
2010-05-14,15.12,3.152736022363656,60.0,0.0,0.0,0.0,3.2159303138400315
2010-05-15,15.19,3.068052935133617,85.0,0.11,0.0,0.0,3.212965397639482
2010-05-16,15.3,2.990719731730447,72.0,0.0,0.0,0.0,3.2074227079921593
2010-05-17,15.42,3.0633909220278057,68.0,0.0,0.0,0.0,3.201189922328834
2010-05-18,15.46,3.190476350346503,58.0,0.31,0.0,0.0,3.203903768711684
2010-05-19,15.52,3.077312260546414,53.0,0.09,0.0,0.0,3.2048384093804976
2010-05-20,15.64,2.9338568698359038,63.0,0.0,0.0,0.0,3.2024442182281225
2010-05-21,15.83,2.8507065015037334,81.0,0.0,0.0,0.0,3.1981138137534484
2010-05-22,15.99,2.8213788864092133,85.0,0.0,0.0,0.0,3.1938368321320025
2010-05-23,16.14,3.713572066704308,77.0,0.0,0.0,0.0,3.2207258656939004
2010-05-24,16.2,3.2188758248682006,69.0,1.22,0.0,0.0,3.232048444612906
2010-05-25,16.23,3.077312260546414,77.0,0.02,0.0,0.0,3.231289110335178
2010-05-26,16.28,2.9856819377004897,79.0,0.0,0.0,0.0,3.213760326964161
2010-05-27,16.42,2.9069010598473755,86.0,0.0,0.0,0.0,3.197844020180881
2010-05-28,16.63,2.89591193827178,89.0,0.04,0.0,0.0,3.1916440857967725
2010-05-29,16.78,2.884800712846709,68.0,0.0,0.0,0.0,3.1884501550335305
2010-05-30,16.93,2.7536607123542622,81.0,0.0,0.0,0.0,3.1822667813764864
2010-05-31,17.06,2.6946271807700692,86.0,0.0,0.0,0.0,3.17574196213895
2010-06-01,17.16,2.6602595372658615,90.0,0.0,0.0,0.0,3.166445215978959
2010-06-02,17.27,2.580216829592325,83.0,0.0,0.0,0.0,3.1090286827002314
2010-06-03,17.37,2.517696472610991,86.0,0.0,0.0,0.0,3.070324261178583
2010-06-04,17.51,2.5572273113676265,86.0,0.02,0.0,0.0,3.0381180044112903
2010-06-05,17.61,2.8154087194227095,87.0,0.0,0.0,0.0,3.017931628093436
2010-06-06,17.69,2.917770732084279,81.0,0.0,0.0,0.0,3.004236429535335
2010-06-07,17.87,2.5257286443082556,80.0,0.68,0.0,0.0,2.978566155478799
2010-06-08,18.01,2.4159137783010487,72.0,0.0,0.0,0.0,2.9527474030772836
2010-06-09,18.08,2.9601050959108397,73.0,0.0,0.0,0.0,2.9473387421247335
2010-06-10,18.19,2.760009940032921,72.0,0.78,0.0,0.0,2.9287452143683934
2010-06-11,18.33,2.451005098112319,82.0,0.0,0.0,0.0,2.889723027491455
2010-06-12,18.4,2.6741486494265287,81.0,0.0,0.0,0.0,2.8705154994080866
2010-06-13,18.47,2.747270914255491,90.0,0.09,0.0,0.0,2.856999995804481
2010-06-14,18.57,2.3978952727983707,87.0,0.0,0.0,0.0,2.8346614070599734
2010-06-15,18.7,2.3608540011180215,81.0,0.0,0.0,0.0,2.8136658827062258
2010-06-16,18.79,2.468099531471619,75.0,0.09,0.0,0.0,2.793822836354353
2010-06-17,18.85,2.501435951739211,76.0,0.0,0.0,0.0,2.7708548230674435
2010-06-18,18.96,2.2159372862683733,78.0,0.0,0.0,0.0,2.7421423239248415
2010-06-19,19.03,2.145931282948669,83.0,0.0,0.0,0.0,2.715878137695267
2010-06-20,19.11,2.1198634561787513,90.0,0.0,0.0,0.0,2.6915167028511013
2010-06-21,19.24,2.0399207835175526,86.0,0.0,0.0,0.0,2.6654680994213793
2010-06-22,19.34,2.0014800002101243,86.0,0.0,0.0,0.0,2.608398363871573
2010-06-23,19.43,1.9501867058225735,90.0,0.0,0.0,0.0,2.566108726570052
2010-06-24,19.51,2.3513752571634776,91.0,0.0,0.0,0.0,2.541910826457288
2010-06-25,19.63,2.206074192613202,92.0,0.48,0.0,0.0,2.515923901621045
2010-06-26,19.72,1.9768549529047348,83.0,0.0,0.0,0.0,2.4849223647229564
2010-06-27,19.8,1.925707441737794,89.0,0.0,0.0,0.0,2.4525822148384906
2010-06-28,19.9,2.0554049638515948,95.0,0.0,0.0,0.0,2.4249356898719867
2010-06-29,20.06,1.8066480817218056,88.0,0.0,0.0,0.0,2.3933686021842377
2010-06-30,20.21,1.6882490928583902,85.0,0.0,0.0,0.0,2.3598226659205155
2010-07-01,20.33,1.6428726885203377,77.0,0.0,0.0,0.0,2.325909770962331
2010-07-02,20.46,1.6034198401085373,75.0,0.0,0.0,0.0,2.2933498713128717
2010-07-03,20.56,1.5602476682433286,78.0,0.0,0.0,0.0,2.2614349111672833
2010-07-04,20.68,1.4929040961781488,89.0,0.0,0.0,0.0,2.225957470660967
2010-07-05,20.82,1.4279160358107101,95.0,0.0,0.0,0.0,2.179707714540567
2010-07-06,20.96,1.366091653802371,95.0,0.0,0.0,0.0,2.127985078597837
2010-07-07,21.08,1.297463147413275,97.0,0.0,0.0,0.0,2.087042895368004
2010-07-08,21.2,1.244154593958768,97.0,0.0,0.0,0.0,2.047984255889928
2010-07-09,21.33,1.2149127443642704,97.0,0.04,0.0,0.0,1.9898111775050424
2010-07-10,21.47,1.297463147413275,94.0,0.1,0.0,0.0,1.9410596177510544
2010-07-11,21.61,1.244154593958768,83.0,0.0,0.0,0.0,1.9008312676126025
2010-07-12,21.75,1.1410330045520618,89.0,0.0,0.0,0.0,1.8497274127834535
2010-07-13,21.88,1.3887912413184778,88.0,0.03,0.0,0.0,1.8044447570188864
2010-07-14,22.01,2.766319109226186,85.0,1.21,0.0,0.0,1.8167255515664804
2010-07-15,22.14,1.8164520818184267,85.0,0.11,0.0,0.0,1.7985788209231606
2010-07-16,22.24,1.7833912195575383,91.0,0.0,0.0,0.0,1.7757552105260244
2010-07-17,22.36,1.809926773183504,95.0,0.0,0.0,0.0,1.7527049045741674
2010-07-18,22.47,1.425515074273172,91.0,0.0,0.0,0.0,1.7263574975076608
2010-07-19,22.58,1.8779371654691073,92.0,0.18,0.0,0.0,1.717424360258342
2010-07-20,22.7,2.256541154492639,91.0,0.0,0.0,0.0,1.7219802835354716
2010-07-21,22.79,1.8500283773520307,85.0,0.26,0.0,0.0,1.7156505366632875
2010-07-22,22.9,1.4770487243883548,90.0,0.0,0.0,0.0,1.6981694941358954
2010-07-23,22.99,1.3506671834767394,88.0,0.0,0.0,0.0,1.678185510057701
2010-07-24,23.09,1.2267122912954254,98.0,0.0,0.0,0.0,1.6406967445287657
2010-07-25,23.19,1.9300710850255671,98.0,0.0,0.0,0.0,1.6314966409425113
2010-07-26,23.3,1.803358605071407,95.0,0.43,0.0,0.0,1.625713429348067
2010-07-27,23.4,1.3506671834767394,83.0,0.0,0.0,0.0,1.6065454207393652
2010-07-28,23.49,1.2296405510745139,89.0,0.0,0.0,0.0,1.5790199403134626
2010-07-29,23.57,1.144222799920162,92.0,0.0,0.0,0.0,1.556939097586741
2010-07-30,23.68,1.0438040521731147,90.0,0.0,0.0,0.0,1.5354575962305652
2010-07-31,23.78,0.9932517730102834,82.0,0.0,0.0,0.0,1.5138035657135633
2010-08-01,23.89,0.9969486348916096,83.0,0.0,0.0,0.0,1.4935878588729992
2010-08-02,24.0,1.0152306797290584,85.0,0.0,0.0,0.0,1.4754206259225235
2010-08-03,24.09,1.0188473201992472,81.0,0.0,0.0,0.0,1.4596187333898933
2010-08-04,24.17,0.9669838461896731,88.0,0.0,0.0,0.0,1.444254327069192
2010-08-05,24.26,0.883767540168595,94.0,0.13,0.0,0.0,1.428176856614733
2010-08-06,24.36,0.7514160886839212,90.0,0.0,0.0,0.0,1.409975287990421
2010-08-07,24.47,0.6678293725756554,85.0,0.0,0.0,0.0,1.3907644472776508
2010-08-08,24.58,0.6780335427498971,84.0,0.0,0.0,0.0,1.372868473890505
2010-08-09,24.69,0.6259384308664954,90.0,0.0,0.0,0.0,1.350484316672279
2010-08-10,24.78,0.5128236264286637,96.0,0.0,0.0,0.0,1.3261066177546088
2010-08-11,24.88,0.494696241836107,94.0,0.0,0.0,0.0,1.3045620589974105
2010-08-12,24.95,3.1441522786722644,93.0,0.89,0.0,0.0,1.36307409357587
2010-08-13,24.8,3.3877743613300146,86.0,1.1,0.0,0.0,1.3837892686459976
2010-08-14,24.79,1.9315214116032138,73.0,0.0,0.0,0.0,1.3876249129721572
2010-08-15,24.83,1.6992786164338898,78.0,0.0,0.0,0.0,1.3848211595347022
2010-08-16,24.88,1.6331544390514163,78.0,0.02,0.0,0.0,1.3789287483969659
2010-08-17,24.94,1.4838746894587547,91.0,0.44,0.0,0.0,1.3808740689031522
2010-08-18,24.98,1.3609765531356006,86.0,0.0,0.0,0.0,1.3636420484920353
2010-08-19,25.02,1.366091653802371,78.0,0.04,0.0,0.0,1.3339603984690265
2010-08-20,25.07,1.208960345836975,86.0,0.0,0.0,0.0,1.312591464085191
2010-08-21,25.13,1.1474024528375417,86.0,0.0,0.0,0.0,1.3016032550334975
2010-08-22,25.18,1.6331544390514163,88.0,0.0,0.0,0.0,1.3110194968859865
2010-08-23,25.24,1.3480731482996928,84.0,0.16,0.0,0.0,1.3150648587861289
2010-08-24,25.31,1.2947271675944,78.0,0.04,0.0,0.0,1.29388672820509
2010-08-25,25.37,1.355835153635182,72.0,0.04,0.0,0.0,1.2789692798238823
2010-08-26,25.43,1.184789984909162,77.0,0.0,0.0,0.0,1.27344003987163
2010-08-27,25.5,1.0260415958332743,81.0,0.0,0.0,0.0,1.266653408030255
2010-08-28,25.57,0.9631743177730056,80.0,0.0,0.0,0.0,1.26061845862535
2010-08-29,25.63,0.9122827104766164,83.0,0.0,0.0,0.0,1.2562344139021335
2010-08-30,25.71,0.85015092936961,92.0,0.0,0.0,0.0,1.2514643857807775
2010-08-31,25.77,0.7839015438284094,89.0,0.0,0.0,0.0,1.2443628160786708
2010-09-01,25.83,0.7371640659767196,94.0,0.0,0.0,0.0,1.235093928953593
2010-09-02,25.9,0.6729444732424258,96.0,0.0,0.0,0.0,1.223563834055032
2010-09-03,25.96,0.636576829071551,96.0,0.0,0.0,0.0,1.2125502668177615
2010-09-04,26.04,0.5933268452777344,92.0,0.0,0.0,0.0,1.2028689103213994
2010-09-05,26.12,0.5877866649021191,75.0,0.0,0.0,0.0,1.1974145961953395
2010-09-06,26.2,0.6151856390902335,75.0,0.0,0.0,0.0,1.1956598050791585
2010-09-07,26.27,0.5933268452777344,83.0,0.0,0.0,0.0,1.1928362484967532
2010-09-08,26.34,0.4252677354043441,91.0,0.0,0.0,0.0,1.1861472253146814
2010-09-09,26.41,0.3852624007906449,86.0,0.0,0.0,0.0,1.181895184460081
2010-09-10,26.49,0.47000362924573563,72.0,0.0,0.0,0.0,1.1810720973737352
2010-09-11,26.57,0.5007752879124892,73.0,0.0,0.0,0.0,1.092959531015076
2010-09-12,26.65,1.4996230464268938,79.0,0.0,0.0,0.0,1.0300211538516384
2010-09-13,26.73,1.128171090909654,66.0,0.82,0.0,0.0,1.00324280982852
2010-09-14,26.8,0.8241754429663494,83.0,0.0,0.0,0.0,0.9740727040462684
2010-09-15,26.87,0.7178397931503168,78.0,0.0,0.0,0.0,0.9435622158495652
2010-09-16,26.94,0.8241754429663494,81.0,0.0,0.0,0.0,0.9215722409664852
2010-09-17,27.01,1.2556160374777743,65.0,0.22,0.0,0.0,0.9180602237778909
2010-09-18,27.08,0.8754687373538999,74.0,0.0,0.0,0.0,0.9017061265629419
2010-09-19,27.15,0.8020015854720274,75.0,0.0,0.0,0.0,0.8881408345507769
2010-09-20,27.22,0.712949807856125,84.0,0.0,0.0,0.0,0.873659079718063
2010-09-21,27.29,0.6259384308664954,73.0,0.0,0.0,0.0,0.8400852127785657
2010-09-22,27.35,0.8064758658669485,77.0,0.0,0.0,0.0,0.8220319700308074
2010-09-23,27.42,0.9669838461896731,92.0,0.42,0.0,0.0,0.81110719265065
2010-09-24,27.49,0.7275486072772777,89.0,0.0,0.0,0.0,0.7901643077720532
2010-09-25,27.55,0.5247285289349821,92.0,0.0,0.0,0.0,0.7681622592395805
2010-09-26,27.62,0.44468582126144574,86.0,0.0,0.0,0.0,0.7487837334205195
2010-09-27,27.68,2.5726122302071057,69.0,0.48,0.0,0.0,0.8024316638349894
2010-09-28,27.73,2.8390784635086144,72.0,1.08,0.0,0.0,0.8666581889360561
2010-09-29,27.78,1.7647307968401356,78.0,0.02,0.0,0.0,0.8971441845184069
2010-09-30,27.59,4.549657476057832,66.0,1.87,0.0,0.0,1.0226693822593877
2010-10-01,26.17,4.155753190350744,76.0,2.74,0.0,0.0,1.136622353071855
2010-10-02,25.7,2.8273136219290276,67.0,0.0,0.0,0.0,1.2084346580280754
2010-10-03,25.69,2.4849066497880004,66.0,0.0,0.0,0.0,1.2700456520519572
2010-10-04,25.72,2.4595888418037104,64.0,0.08,0.0,0.0,1.3322543852694895
2010-10-05,25.72,2.302585092994046,51.0,0.18,0.0,0.0,1.3894143328725537
2010-10-06,25.7,2.302585092994046,55.0,0.18,0.0,0.0,1.4456609813360142
2010-10-07,25.69,2.124653884501384,57.0,0.12,0.0,0.0,1.4967052159768026
2010-10-08,25.67,1.890095369948917,68.0,0.0,0.0,0.0,1.545532803794955
2010-10-09,25.65,1.7544036826842861,74.0,0.0,0.0,0.0,1.591170846524743
2010-10-10,25.62,1.6752256529721035,76.0,0.0,0.0,0.0,1.6313449139822884
2010-10-11,25.6,1.5933085305042167,73.0,0.0,0.0,0.0,1.667762688735346
2010-10-12,25.58,1.9358598132018119,76.0,0.22,0.0,0.0,1.6823039142945102
2010-10-13,25.6,1.6789639750827108,71.0,0.0,0.0,0.0,1.7006636771002788
2010-10-14,25.58,2.4336133554004498,61.0,0.0,0.0,0.0,1.7543116075147485
2010-10-15,25.54,2.2082744135228043,51.0,0.49,0.0,0.0,1.803992761527165
2010-10-16,25.54,1.8718021769015913,58.0,0.0,0.0,0.0,1.8389136526583394
2010-10-17,25.52,1.7884205679625405,58.0,0.0,0.0,0.0,1.8566738036744985
2010-10-18,25.52,1.7561322915849038,67.0,0.0,0.0,0.0,1.8860292554821987
2010-10-19,25.51,2.0943301541735866,60.0,0.31,0.0,0.0,1.9291068744389173
2010-10-20,25.51,1.8961194845522977,56.0,0.0,0.0,0.0,1.968545863662123
2010-10-21,25.5,1.8213182714695995,57.0,0.0,0.0,0.0,2.008391858348893
2010-10-22,25.55,1.747459210331475,56.0,0.0,0.0,0.0,2.0397579698310437
2010-10-23,25.57,1.7227665977411035,51.0,0.0,0.0,0.0,2.0649507282160915
2010-10-24,25.58,1.7173950539391927,63.0,0.0,0.0,0.0,2.0979456097714886
2010-10-25,25.58,1.7173950539391927,76.0,0.0,0.0,0.0,2.1377011606049625
2010-10-26,25.59,1.7526720805200082,70.0,0.16,0.0,0.0,2.1813007025802476
2010-10-27,25.63,2.033397603178429,71.0,0.34,0.0,0.0,2.163326881679292
2010-10-28,25.67,1.824549292051046,71.0,0.02,0.0,0.0,2.1295092426307063
2010-10-29,25.73,1.7369512327330598,70.0,0.0,0.0,0.0,2.1285832571604706
2010-10-30,25.75,1.7083778602890038,53.0,0.0,0.0,0.0,2.033873936634843
2010-10-31,25.78,1.713797927758343,59.0,0.0,0.0,0.0,1.9524754278817629
2010-11-01,25.87,1.6789639750827108,58.0,0.0,0.0,0.0,1.914197106320219
2010-11-02,25.93,1.665818245870208,48.0,0.0,0.0,0.0,1.8868941595229591
2010-11-03,25.95,1.691939133945844,50.0,0.0,0.0,0.0,1.861305835927697
2010-11-04,25.94,2.5257286443082556,54.0,0.35,0.0,0.0,1.8687439543048374
2010-11-05,25.98,2.3608540011180215,46.0,0.41,0.0,0.0,1.8706862512423033
2010-11-06,26.07,2.0028304393079956,51.0,0.0,0.0,0.0,1.8666254697358569
2010-11-07,26.12,1.900613874140137,47.0,0.0,0.0,0.0,1.866976086542231
2010-11-08,26.11,1.8764069432883397,47.0,0.0,0.0,0.0,1.8710428618956993
2010-11-09,26.16,1.8453002361560848,58.0,0.0,0.0,0.0,1.8767120146684988
2010-11-10,26.2,1.8213182714695995,57.0,0.0,0.0,0.0,1.8843123393673449
2010-11-11,26.25,1.7900914121273581,61.0,0.0,0.0,0.0,1.879453392664863
2010-11-12,26.29,1.7647307968401356,59.0,0.0,0.0,0.0,1.8823122867234439
2010-11-13,26.32,1.7681496035889213,63.0,0.0,0.0,0.0,1.8601301616630599
2010-11-14,26.34,1.7833912195575383,63.0,0.0,0.0,0.0,1.845967388530884
2010-11-15,26.38,1.791759469228055,61.0,0.0,0.0,0.0,1.8432992982750995
2010-11-16,26.4,3.0155349008501706,56.0,0.19,0.0,0.0,1.8842031093713538
