index,gw_level,discharge,TMAX (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),moving_average
2010-01-01,99.31,5.918893854273146,38.0,0.0,0.0,1.0,
2010-01-02,99.51,5.7899601708972535,28.0,0.0,0.0,1.0,
2010-01-03,99.7,5.598421958998375,24.0,0.0,0.0,1.0,
2010-01-04,99.93,5.58724865840025,29.0,0.0,0.0,1.0,
2010-01-05,100.12,5.517452896464707,30.0,0.0,0.0,1.0,
2010-01-06,100.31,5.4510384535657,36.0,0.01,0.3,1.0,
2010-01-07,100.51,5.375278407684165,33.0,0.0,0.0,1.0,
2010-01-08,100.61,5.298317366548036,29.0,0.08,3.3,3.0,
2010-01-09,100.84,5.214935757608986,27.0,0.0,0.0,3.0,
2010-01-10,100.98,5.0106352940962555,27.0,0.0,0.0,2.0,
2010-01-11,101.03,4.997212273764115,31.0,0.03,0.6,2.0,
2010-01-12,101.15,4.976733742420574,32.0,0.0,0.0,2.0,
2010-01-13,101.26,4.941642422609304,34.0,0.0,0.0,1.0,
2010-01-14,101.36,4.90527477843843,40.0,0.0,0.0,1.0,
2010-01-15,101.45,4.882801922586371,43.0,0.0,0.0,0.0,
2010-01-16,101.54,4.882801922586371,50.0,0.0,0.0,0.0,
2010-01-17,101.53,4.983606621708336,38.0,0.75,0.0,0.0,
2010-01-18,101.36,5.771441123130016,50.0,0.04,0.0,0.0,
2010-01-19,100.89,5.739792912179234,41.0,0.0,0.0,0.0,
2010-01-20,100.58,5.476463551931511,39.0,0.0,0.0,0.0,
2010-01-21,100.5,5.342334251964811,39.0,0.0,0.0,0.0,
2010-01-22,100.4,5.298317366548036,41.0,0.0,0.0,0.0,
2010-01-23,100.48,5.187385805840755,42.0,0.0,0.0,0.0,
2010-01-24,100.45,5.267858159063328,53.0,0.75,0.0,0.0,
2010-01-25,99.13,8.824677891164198,60.0,2.9,0.0,0.0,
2010-01-26,98.3,7.9157131993821155,39.0,0.0,0.0,0.0,
2010-01-27,98.47,7.1853870155804165,36.0,0.0,0.0,0.0,
2010-01-28,98.6,6.796823718274855,40.0,0.0,0.2,0.0,
2010-01-29,98.89,6.413458957167357,25.0,0.0,0.0,0.0,
2010-01-30,99.1,6.142037405587356,20.0,0.0,0.0,0.0,5.689798262015478
2010-01-31,99.32,5.986452005284438,30.0,0.0,0.0,0.0,5.692050200382522
2010-02-01,99.61,5.857933154483459,33.0,0.0,0.0,0.0,5.694315966502062
2010-02-02,99.8,5.799092654460526,34.0,0.01,0.0,0.0,5.701004989684134
2010-02-03,99.97,5.736572297479192,40.0,0.0,0.2,0.0,5.705982444320099
2010-02-04,100.23,5.6131281063880705,40.0,0.0,0.0,0.0,5.709171617984211
2010-02-05,100.34,5.5093883366279774,34.0,0.12,1.1,0.0,5.711116614086287
2010-02-06,100.38,5.4510384535657,31.0,0.24,2.4,4.0,5.713641948949005
2010-02-07,100.59,5.3471075307174685,34.0,0.0,0.0,4.0,5.715268287754652
2010-02-08,100.77,5.2832037287379885,38.0,0.0,0.0,4.0,5.717543886792286
2010-02-09,100.89,5.25227342804663,32.0,0.01,0.1,4.0,5.725598491257299
2010-02-10,100.84,5.247024072160486,33.0,0.34,6.4,7.0,5.733925551203844
2010-02-11,101.06,5.198497031265826,39.0,0.0,0.0,7.0,5.741317660832019
2010-02-12,101.25,5.1298987149230735,37.0,0.0,0.0,5.0,5.7475928705758115
2010-02-13,101.31,5.087596335232384,30.0,0.0,0.0,3.0,5.753670255802277
2010-02-14,101.42,5.0689042022202315,35.0,0.0,0.0,3.0,5.759873665123405
2010-02-15,101.54,5.0238805208462765,34.0,0.06,0.7,3.0,5.764576285065401
2010-02-16,101.6,5.003946305945459,35.0,0.0,0.0,3.0,5.765254274539972
2010-02-17,101.7,4.969813299576001,34.0,0.0,0.1,3.0,5.738533347088171
2010-02-18,101.81,4.941642422609304,41.0,0.0,0.0,3.0,5.711928330769174
2010-02-19,101.96,4.919980925828125,42.0,0.0,0.0,3.0,5.693378909899062
2010-02-20,102.07,4.897839799950911,46.0,0.0,0.0,1.0,5.678562428165265
2010-02-21,102.12,4.882801922586371,50.0,0.0,0.0,1.0,5.664711913366543
2010-02-22,102.13,4.859812404361672,41.0,0.07,0.3,0.0,5.653792799983906
2010-02-23,102.15,4.859812404361672,38.0,0.08,0.0,0.0,5.640191274827185
2010-02-24,102.19,4.844187086458591,39.0,0.0,0.0,0.0,5.5075082480036635
2010-02-25,102.15,4.836281906951478,34.0,0.07,2.5,3.0,5.404860538255976
2010-02-26,102.12,4.820281565605037,31.0,0.38,5.0,3.0,5.326023689923463
2010-02-27,102.2,4.844187086458591,38.0,0.0,0.4,3.0,5.260935802196256
2010-02-28,102.29,4.804021044733257,41.0,0.0,0.0,1.0,5.207287871781785
2010-03-01,102.4,4.770684624465665,45.0,0.0,0.0,0.0,5.161576112411063
2010-03-02,102.43,4.770684624465665,44.0,0.0,0.0,0.0,5.121050533050436
2010-03-03,102.37,4.795790545596741,42.0,0.09,0.4,0.0,5.0856457794208785
2010-03-04,102.33,4.77912349311153,44.0,0.0,0.0,0.0,5.051646807375913
2010-03-05,102.21,4.77912349311153,48.0,0.0,0.0,0.0,5.019731847230323
2010-03-06,101.99,4.74493212836325,54.0,0.0,0.0,0.0,4.990791981296163
2010-03-07,101.72,4.804021044733257,58.0,0.0,0.0,0.0,4.967279738233005
2010-03-08,101.48,5.049856007249537,63.0,0.0,0.0,0.0,4.953906990022467
2010-03-09,101.32,5.3981627015177525,62.0,0.0,0.0,0.0,4.955608829049143
2010-03-10,101.17,5.521460917862246,60.0,0.0,0.0,0.0,4.963550735353285
2010-03-11,101.07,5.666426688112432,67.0,0.0,0.0,0.0,4.977355844022145
2010-03-12,101.01,6.135564891081739,55.0,0.24,0.0,0.0,5.00697387131952
2010-03-13,100.82,6.508769136971682,50.0,0.16,0.0,0.0,5.050649608176382
2010-03-14,100.47,6.927557906278317,48.0,0.31,0.0,0.0,5.1105715812215555
2010-03-15,99.98,6.755768921984255,47.0,0.0,0.0,0.0,5.166177334113286
2010-03-16,99.73,6.56244409369372,65.0,0.0,0.0,0.0,5.215961997162402
2010-03-17,99.62,6.373319789577012,66.0,0.0,0.0,0.0,5.260943306120094
2010-03-18,99.6,6.2324480165505225,69.0,0.0,0.0,0.0,5.3018933631402625
2010-03-19,99.72,6.111467339502679,71.0,0.0,0.0,0.0,5.339948497804485
2010-03-20,99.89,5.996452088619021,72.0,0.0,0.0,0.0,5.375108820004809
2010-03-21,100.03,5.8944028342648505,73.0,0.0,0.0,0.0,5.4075895502860325
2010-03-22,100.09,5.8916442118257715,64.0,0.5,0.0,0.0,5.440716364015194
2010-03-23,100.08,6.453624998892692,58.0,0.01,0.0,0.0,5.4930771332254045
2010-03-24,100.14,6.263398262591624,64.0,0.0,0.0,0.0,5.539863328499737
2010-03-25,100.07,6.1070228877422545,66.0,0.3,0.0,0.0,5.581437011279091
2010-03-26,100.02,6.269096283706261,42.0,0.07,0.0,0.0,5.62893398452068
2010-03-27,99.99,6.09807428216624,48.0,0.0,0.0,0.0,5.670993730361172
2010-03-28,99.79,6.073044534100405,51.0,0.84,0.0,0.0,5.712752495977684
2010-03-29,99.53,6.946975992135418,62.0,0.03,0.0,0.0,5.782845459500243
2010-03-30,99.11,6.602587892189336,47.0,0.0,0.0,0.0,5.842797687748781
2010-03-31,99.01,6.621405651764134,72.0,0.0,0.0,0.0,5.904488388658729
2010-04-01,99.12,6.484635235635252,77.0,0.0,0.0,0.0,5.961620075697716
2010-04-02,99.24,6.320768294250582,81.0,0.0,0.0,0.0,6.01245266731951
2010-04-03,99.36,6.186208623900494,78.0,0.0,0.0,0.0,6.059355505012475
2010-04-04,99.54,6.059123195581797,76.0,0.0,0.0,0.0,6.102022161761484
2010-04-05,99.69,5.934894195619588,85.0,0.0,0.0,0.0,6.141687564003362
2010-04-06,99.79,5.8944028342648505,88.0,0.02,0.0,0.0,6.178033623654415
2010-04-07,99.93,5.823045895483019,89.0,0.0,0.0,0.0,6.203806619928865
2010-04-08,100.08,5.717027701406222,85.0,0.25,0.0,0.0,6.21443545325848
2010-04-09,100.28,5.958424693029782,56.0,0.0,0.0,0.0,6.229000912430732
2010-04-10,100.54,5.733341276897746,65.0,0.0,0.0,0.0,6.231231398723575
2010-04-11,100.67,5.6131281063880705,72.0,0.0,0.0,0.0,6.213816839233786
2010-04-12,100.81,5.537334267018537,67.0,0.0,0.0,0.0,6.181435676902015
2010-04-13,100.93,5.476463551931511,60.0,0.0,0.0,0.0,6.1330658650904555
2010-04-14,101.03,5.429345628954441,68.0,0.0,0.0,0.0,6.0888517553227945
2010-04-15,101.04,5.37989735354046,80.0,0.0,0.0,0.0,6.049433530651019
2010-04-16,101.0,5.365976015021851,84.0,0.2,0.0,0.0,6.015855404832513
2010-04-17,101.08,5.37989735354046,57.0,0.02,0.0,0.0,5.987437049398846
2010-04-18,101.23,5.313205979041787,58.0,0.0,0.0,0.0,5.960828337383481
2010-04-19,101.36,5.262690188904886,66.0,0.0,0.0,0.0,5.936369607393011
2010-04-20,101.44,5.198497031265826,69.0,0.0,0.0,0.0,5.913172747293043
2010-04-21,101.47,5.159055299214529,68.0,0.17,0.0,0.0,5.888753116872668
2010-04-22,101.54,5.1298987149230735,71.0,0.0,0.0,0.0,5.844628907407015
2010-04-23,101.66,5.087596335232384,68.0,0.0,0.0,0.0,5.8054355098283725
2010-04-24,101.75,5.030437921392435,69.0,0.02,0.0,0.0,5.769549344283378
2010-04-25,101.66,5.288267030694535,54.0,0.65,0.0,0.0,5.736855035849655
2010-04-26,101.58,5.8916442118257715,55.0,0.58,0.0,0.0,5.7299740335049725
2010-04-27,101.43,6.182084906716632,54.0,0.0,0.0,0.0,5.73360871259218
2010-04-28,101.24,5.8971538676367405,62.0,0.0,0.0,0.0,5.698614641775558
2010-04-29,101.23,5.7899601708972535,73.0,0.0,0.0,0.0,5.671527051065821
2010-04-30,101.24,5.703782474656201,85.0,0.0,0.0,0.0,5.64093961182889
2010-05-01,101.29,5.62040086571715,90.0,0.0,0.0,0.0,5.612131799498287
2010-05-02,101.36,5.5254529391317835,81.0,0.03,0.0,0.0,5.585621287660994
2010-05-03,101.42,5.484796933490655,83.0,0.07,0.0,0.0,5.562240897980667
2010-05-04,101.53,5.442417710521793,75.0,0.18,0.0,0.0,5.5416840484786665
2010-05-05,101.64,5.3612921657094255,80.0,0.0,0.0,0.0,5.522563980814994
2010-05-06,101.68,5.293304824724492,75.0,0.16,0.0,0.0,5.502527380496982
2010-05-07,101.78,5.225746673713202,71.0,0.0,0.0,0.0,5.482617406437988
2010-05-08,101.74,5.459585514144159,67.0,0.65,0.0,0.0,5.47403600019592
2010-05-09,101.86,5.37989735354046,52.0,0.0,0.0,0.0,5.454751755546274
2010-05-10,101.94,5.225746673713202,60.0,0.0,0.0,0.0,5.4378319354401246
2010-05-11,101.97,5.170483995038151,51.0,1.07,0.0,0.0,5.423077131728459
2010-05-12,101.78,5.8888779583328805,55.0,0.05,0.0,0.0,5.434795254772271
2010-05-13,101.31,5.676753802268282,65.0,0.0,0.0,0.0,5.441471596450163
2010-05-14,101.03,5.768320995793772,85.0,0.25,0.0,0.0,5.452770775344807
2010-05-15,100.88,5.752572638825633,75.0,0.0,0.0,0.0,5.465193284854313
2010-05-16,100.75,5.54907608489522,70.0,0.0,0.0,0.0,5.4712966205167595
2010-05-17,100.72,5.455321115357702,69.0,0.0,0.0,0.0,5.473810745910667
2010-05-18,100.71,5.407171771460119,56.0,0.17,0.0,0.0,5.476942938991278
2010-05-19,100.75,5.442417710521793,66.0,0.0,0.0,0.0,5.482933856378509
2010-05-20,100.88,5.351858133476067,87.0,0.0,0.0,0.0,5.48804589311885
2010-05-21,101.01,5.231108616854587,85.0,0.0,0.0,0.0,5.490447670373518
2010-05-22,101.11,5.1298987149230735,74.0,0.04,0.0,0.0,5.490447670373518
2010-05-23,101.22,5.093750200806762,76.0,0.08,0.0,0.0,5.490652799225998
2010-05-24,101.33,5.075173815233827,80.0,0.0,0.0,0.0,5.492143995687377
2010-05-25,101.41,4.990432586778736,86.0,0.0,0.0,0.0,5.482216180890183
2010-05-26,101.43,4.90527477843843,92.0,0.0,0.0,0.0,5.449337199777273
2010-05-27,101.48,4.867534450455582,91.0,0.0,0.0,0.0,5.405518851235239
2010-05-28,101.6,4.941642422609304,76.0,0.01,0.0,0.0,5.373668469734324
2010-05-29,101.69,4.941642422609304,84.0,0.0,0.0,0.0,5.345391211458059
2010-05-30,101.79,4.804021044733257,86.0,0.0,0.0,0.0,5.31539916379396
2010-05-31,101.88,4.68213122712422,90.0,0.1,0.0,0.0,5.284123509174195
2010-06-01,101.9,4.836281906951478,82.0,0.04,0.0,0.0,5.261151141434852
2010-06-02,101.97,4.804021044733257,85.0,0.0,0.0,0.0,5.238458611809605
2010-06-03,102.01,4.591071261608589,86.0,0.0,0.0,0.0,5.210080396845831
2010-06-04,102.1,4.450852825603734,87.0,0.0,0.0,0.0,5.179732418842309
2010-06-05,102.14,4.3294166844015844,89.0,0.0,0.0,0.0,5.1476028141648795
2010-06-06,102.15,4.718498871295094,84.0,0.11,0.0,0.0,5.1306945540842746
2010-06-07,102.28,4.955827057601261,74.0,0.0,0.0,0.0,5.113902605532846
2010-06-08,102.37,4.570578741218473,74.0,0.0,0.0,0.0,5.086925318455446
2010-06-09,102.36,4.523960130562548,61.0,0.51,0.0,0.0,5.063532433683757
2010-06-10,102.36,4.8283137373023015,83.0,0.0,0.0,0.0,5.052126758425897
2010-06-11,102.42,4.605170185988092,78.0,0.0,0.0,0.0,5.009336499347736
2010-06-12,102.41,4.356708826689592,87.0,0.23,0.0,0.0,4.96533500016178
2010-06-13,102.4,4.462453883786496,86.0,0.88,0.0,0.0,4.921806096428203
2010-06-14,102.37,4.997212273764115,80.0,0.0,0.0,0.0,4.89662741759282
2010-06-15,102.31,4.7535901911063645,80.0,0.0,0.0,0.0,4.8701112211331905
2010-06-16,102.24,4.499809670330265,76.0,0.69,0.0,0.0,4.8382608396322775
2010-06-17,102.26,4.519612297626445,74.0,0.0,0.0,0.0,4.80867552383782
2010-06-18,102.34,4.400603020246817,82.0,0.0,0.0,0.0,4.773948367495321
2010-06-19,102.39,4.185098925490565,88.0,0.0,0.0,0.0,4.735056393895804
2010-06-20,102.45,4.009149716158869,88.0,0.0,0.0,0.0,4.694324430539281
2010-06-21,102.57,3.828641396489095,86.0,0.0,0.0,0.0,4.650949186591482
2010-06-22,102.65,3.7256934272366524,78.0,0.35,0.0,0.0,4.605347294139145
2010-06-23,102.7,3.730501128804756,90.0,0.0,0.0,0.0,4.560524871258176
2010-06-24,102.73,3.744787086052232,86.0,0.09,0.0,0.0,4.5190033545672925
2010-06-25,102.85,4.056988775678332,84.0,0.0,0.0,0.0,4.49072715447529
2010-06-26,102.88,3.7954891891721947,86.0,0.0,0.0,0.0,4.454992312432509
2010-06-27,102.89,3.634951112088381,90.0,0.23,0.0,0.0,4.411435935415145
2010-06-28,102.93,3.5610460826040513,84.0,0.07,0.0,0.0,4.365416057414971
2010-06-29,103.04,3.7184382563554808,82.0,0.0,0.0,0.0,4.329229964469045
2010-06-30,103.14,3.5234150143864045,75.0,0.0,0.0,0.0,4.290606090711118
2010-07-01,103.21,3.3068867021909143,76.0,0.0,0.0,0.0,4.239626250552432
2010-07-02,103.27,3.1945831322991562,80.0,0.0,0.0,0.0,4.185978320137962
2010-07-03,103.28,3.139832617527748,89.0,0.0,0.0,0.0,4.137603698668601
2010-07-04,103.31,3.0492730404820207,94.0,0.0,0.0,0.0,4.090884372497877
2010-07-05,103.36,2.9856819377004897,97.0,0.0,0.0,0.0,4.046093214274507
2010-07-06,103.43,2.975529566236472,98.0,0.0,0.0,0.0,3.987994237439219
2010-07-07,103.47,3.0349529867072724,99.0,0.0,0.0,0.0,3.9239651017427533
2010-07-08,103.5,2.990719731730447,99.0,0.0,0.0,0.0,3.871303134759819
2010-07-09,103.51,2.917770732084279,91.0,0.86,0.0,0.0,3.8177634881438762
2010-07-10,103.54,3.292126286607793,89.0,0.54,0.0,0.0,3.766557239787393
2010-07-11,103.58,3.173878458937465,89.0,0.0,0.0,0.0,3.718847515552372
2010-07-12,103.6,3.2268439945173775,89.0,0.21,0.0,0.0,3.681185354479965
2010-07-13,103.62,4.08260930600368,82.0,0.02,0.0,0.0,3.668523868553871
2010-07-14,103.64,3.9160150266976834,88.0,0.33,0.0,0.0,3.6324839603183237
2010-07-15,103.65,3.7062280924485496,91.0,0.0,0.0,0.0,3.5975718903630627
2010-07-16,103.62,3.4404180948154366,91.0,0.0,0.0,0.0,3.562258837845902
2010-07-17,103.63,3.246490991901174,91.0,0.0,0.0,0.0,3.519821460988393
2010-07-18,103.66,3.139832617527748,91.0,0.0,0.0,0.0,3.477795780897757
2010-07-19,103.68,3.2108436531709366,90.0,0.03,0.0,0.0,3.4453206051537695
2010-07-20,103.74,3.2108436531709366,82.0,0.04,0.0,0.0,3.4187104030541717
2010-07-21,103.75,3.1570004211501135,91.0,0.18,0.0,0.0,3.396322370542873
2010-07-22,103.81,3.1354942159291497,89.0,0.0,0.0,0.0,3.376649063499289
2010-07-23,103.82,3.342861804649192,89.0,0.43,0.0,0.0,3.3637277526941034
2010-07-24,103.84,3.6454498961866,93.0,0.53,0.0,0.0,3.360416513031916
2010-07-25,103.85,4.74493212836325,82.0,0.97,0.0,0.0,3.383347958121413
2010-07-26,103.85,5.10594547390058,86.0,0.0,0.0,0.0,3.427029834279026
2010-07-27,103.79,4.727387818712341,85.0,0.0,0.0,0.0,3.463444391166491
2010-07-28,103.73,4.3528552573736015,90.0,0.09,0.0,0.0,3.4898380303254766
2010-07-29,103.73,4.197201947661808,87.0,0.25,0.0,0.0,3.505796820035687
2010-07-30,103.76,4.197201947661808,82.0,0.0,0.0,0.0,3.5282563844782007
2010-07-31,103.78,4.012772908528289,81.0,0.0,0.0,0.0,3.5517859246894465
2010-08-01,103.83,3.681351187693145,79.0,0.0,0.0,0.0,3.568011526535913
2010-08-02,103.89,3.414442608412176,79.0,0.0,0.0,0.0,3.5771651928987267
2010-08-03,103.91,3.265759410767051,83.0,0.06,0.0,0.0,3.5843814052415612
2010-08-04,103.91,3.186352633162641,90.0,0.29,0.0,0.0,3.591070428423633
2010-08-05,103.92,3.131136910560194,89.0,0.0,0.0,0.0,3.596257339901091
2010-08-06,103.98,3.077312260546414,84.0,0.17,0.0,0.0,3.5976693156957285
2010-08-07,104.04,3.005682604407159,82.0,0.0,0.0,0.0,3.598168078118286
2010-08-08,104.08,2.9444389791664403,87.0,0.0,0.0,0.0,3.599057019687691
2010-08-09,104.12,2.8390784635086144,91.0,0.0,0.0,0.0,3.583955425584385
2010-08-10,104.15,2.7343675094195836,90.0,0.0,0.0,0.0,3.5693050606004557
2010-08-11,104.19,2.6390573296152584,93.0,0.0,0.0,0.0,3.5497121717703854
2010-08-12,104.22,2.5649493574615367,76.0,1.13,0.0,0.0,3.4991235068189805
2010-08-13,104.27,3.091042453358316,74.0,0.01,0.0,0.0,3.471624421041001
2010-08-14,104.25,3.3463891451671604,79.0,0.0,0.0,0.0,3.4596297894649553
2010-08-15,104.21,3.295836866004329,73.0,0.57,0.0,0.0,3.4548104151712513
2010-08-16,104.2,4.580877493419047,89.0,0.0,0.0,0.0,3.4992899652218474
2010-08-17,104.19,4.370712874773608,85.0,0.0,0.0,0.0,3.540319307130043
2010-08-18,104.18,3.845883202923601,80.0,0.0,0.0,0.0,3.5614872921217984
2010-08-19,104.16,3.4242626545931514,85.0,0.0,0.0,0.0,3.568601258835872
2010-08-20,104.21,3.1822118404966093,85.0,0.0,0.0,0.0,3.5694416394807553
2010-08-21,104.24,3.005682604407159,81.0,0.04,0.0,0.0,3.5651145857633555
2010-08-22,104.11,5.262690188904886,80.0,1.33,0.0,0.0,3.6291088652385453
2010-08-23,103.58,5.58724865840025,76.0,0.14,0.0,0.0,3.693835490645667
2010-08-24,103.3,5.14166355650266,74.0,0.01,0.0,0.0,3.7070598715836476
2010-08-25,103.2,4.859812404361672,77.0,0.0,0.0,0.0,3.69885543593235
2010-08-26,103.25,4.634728988229636,79.0,0.0,0.0,0.0,3.695766808249594
2010-08-27,103.32,4.388257184424518,77.0,0.0,0.0,0.0,3.696946872484624
2010-08-28,103.4,4.104294893075269,81.0,0.0,0.0,0.0,3.6938499706650725
2010-08-29,103.47,3.7977338590260183,89.0,0.0,0.0,0.0,3.6805343677105467
2010-08-30,103.54,3.4531571205928664,92.0,0.0,0.0,0.0,3.661880508112699
2010-08-31,103.58,3.2308043957334744,92.0,0.0,0.0,0.0,3.6468622817140433
2010-09-01,103.62,3.104586678466073,92.0,0.0,0.0,0.0,3.63653375071584
2010-09-02,103.67,2.990719731730447,92.0,0.0,0.0,0.0,3.62736576141462
2010-09-03,103.68,2.884800712846709,88.0,0.0,0.0,0.0,3.6173140307374223
2010-09-04,103.75,2.8094026953624978,69.0,0.0,0.0,0.0,3.606589556897499
2010-09-05,103.86,2.7788192719904172,71.0,0.0,0.0,0.0,3.596639790612299
2010-09-06,103.94,2.6741486494265287,78.0,0.0,0.0,0.0,3.5855886587796113
2010-09-07,103.95,2.5952547069568657,90.0,0.0,0.0,0.0,3.573949183039292
2010-09-08,103.96,2.533696813957432,84.0,0.0,0.0,0.0,3.5637697947209195
2010-09-09,104.03,2.424802725718295,70.0,0.0,0.0,0.0,3.5534509685975433
2010-09-10,104.1,2.424802725718295,69.0,0.0,0.0,0.0,3.546309148467644
2010-09-11,104.14,2.3513752571634776,75.0,0.0,0.0,0.0,3.5391900117910424
2010-09-12,104.18,2.4069451083182885,65.0,0.23,0.0,0.0,3.5163867669563746
2010-09-13,104.21,2.509599262378372,81.0,0.0,0.0,0.0,3.488493770863415
2010-09-14,104.27,2.4336133554004498,76.0,0.0,0.0,0.0,3.4597529871766195
2010-09-15,104.34,2.341805806147327,75.0,0.0,0.0,0.0,3.3851172642675618
2010-09-16,104.33,2.3608540011180215,63.0,0.21,0.0,0.0,3.318121968479042
2010-09-17,104.41,2.6461747973841225,63.0,0.03,0.0,0.0,3.2781316882943927
2010-09-18,104.46,2.6602595372658615,72.0,0.0,0.0,0.0,3.252664917716816
2010-09-19,104.48,2.5877640352277083,78.0,0.29,0.0,0.0,3.2328499908745196
2010-09-20,104.52,2.5726122302071057,71.0,0.0,0.0,0.0,3.2184143117345183
2010-09-21,104.56,2.4423470353692043,74.0,0.0,0.0,0.0,3.124402873283329
2010-09-22,104.58,2.388762789235098,85.0,0.42,0.0,0.0,3.01778667764449
2010-09-23,104.64,2.681021528714291,79.0,0.0,0.0,0.0,2.935765276718212
2010-09-24,104.63,2.797281334830153,89.0,0.0,0.0,0.0,2.8670142410671606
2010-09-25,104.66,2.6741486494265287,82.0,0.0,0.0,0.0,2.8016615631070567
2010-09-26,104.72,2.517696472610991,68.0,0.0,0.0,0.0,2.7393095393799394
2010-09-27,104.69,2.6741486494265287,72.0,1.02,0.0,0.0,2.6916379979249814
2010-09-28,104.63,4.477336814478207,77.0,0.86,0.0,0.0,2.7142914297733878
2010-09-29,104.5,5.147494476813453,68.0,0.01,0.0,0.0,2.7707693416474077
2010-09-30,104.22,7.081708586105575,75.0,3.91,0.0,0.0,2.8991328146598105
2010-10-01,103.06,8.003028666384733,70.0,0.62,0.0,0.0,3.062414214257099
2010-10-02,101.57,6.794586580876499,65.0,0.0,0.0,0.0,3.189209775895301
2010-10-03,101.09,6.2324480165505225,66.0,0.0,0.0,0.0,3.3007980193520945
2010-10-04,100.94,5.945420608606575,52.0,0.24,0.0,0.0,3.405331949793564
2010-10-05,100.88,6.0063531596017325,53.0,0.23,0.0,0.0,3.5129164127139414
2010-10-06,100.68,6.437751649736401,59.0,0.62,0.0,0.0,3.638369846057604
2010-10-07,100.41,6.400257445308821,71.0,0.0,0.0,0.0,3.765203270669336
2010-10-08,100.35,6.113682179832232,75.0,0.0,0.0,0.0,3.884536116198496
2010-10-09,100.36,5.8998973535824915,73.0,0.0,0.0,0.0,4.000372603793969
2010-10-10,100.44,5.717027701406222,71.0,0.0,0.0,0.0,4.1101134363169
2010-10-11,100.54,5.568344503761097,77.0,0.21,0.0,0.0,4.2173457445368205
2010-10-12,100.64,6.234410725718371,72.0,0.02,0.0,0.0,4.34492793178349
2010-10-13,100.71,5.87493073085203,63.0,0.0,0.0,0.0,4.4571056473992785
2010-10-14,100.68,5.655991810819852,50.0,0.23,0.0,0.0,4.564518262579925
2010-10-15,100.68,5.5909869805108565,57.0,0.0,0.0,0.0,4.672824301725376
2010-10-16,100.83,5.459585514144159,63.0,0.0,0.0,0.0,4.776115352159581
2010-10-17,100.91,5.2832037287379885,70.0,0.0,0.0,0.0,4.864016316538043
2010-10-18,100.98,5.147494476813453,55.0,0.01,0.0,0.0,4.946924147856296
2010-10-19,101.03,5.099866427824199,59.0,0.0,0.0,0.0,5.0306608942761795
2010-10-20,101.08,5.056245805348308,62.0,0.0,0.0,0.0,5.113448680114219
2010-10-21,101.1,5.017279836814924,59.0,0.03,0.0,0.0,5.199279773495743
2010-10-22,101.3,4.990432586778736,53.0,0.0,0.0,0.0,5.286002100080531
2010-10-23,101.42,4.9344739331306915,64.0,0.0,0.0,0.0,5.361117180227745
2010-10-24,101.47,4.90527477843843,65.0,0.0,0.0,0.0,5.43138362834802
2010-10-25,101.46,4.875197323201151,71.0,0.02,0.0,0.0,5.504751917473841
2010-10-26,101.51,5.081404364984463,70.0,0.46,0.0,0.0,5.590208847219623
2010-10-27,101.54,5.707110264748875,72.0,0.18,0.0,0.0,5.691307567730368
2010-10-28,101.49,5.564520407322694,68.0,0.0,0.0,0.0,5.727547020825185
2010-10-29,101.52,5.3706380281276624,52.0,0.02,0.0,0.0,5.734985139202325
2010-10-30,101.5,5.272999558563747,54.0,0.0,0.0,0.0,5.674694838284264
2010-10-31,101.5,5.220355825078324,54.0,0.0,0.0,0.0,5.581939076907384
2010-11-01,101.67,5.147494476813453,48.0,0.0,0.0,0.0,5.527036006771949
2010-11-02,101.71,5.10594547390058,50.0,0.0,0.0,0.0,5.489485922016951
2010-11-03,101.63,5.087596335232384,52.0,0.0,0.0,0.0,5.460891779571145
2010-11-04,101.52,5.153291594497779,48.0,0.59,0.0,0.0,5.432456394067679
2010-11-05,101.52,5.556828061699537,51.0,0.02,0.0,0.0,5.4030922744664505
2010-11-06,101.68,5.3981627015177525,49.0,0.0,0.0,0.0,5.369689116340082
2010-11-07,101.71,5.231108616854587,46.0,0.0,0.0,0.0,5.340269997574159
2010-11-08,101.59,5.153291594497779,52.0,0.0,0.0,0.0,5.315383138938003
2010-11-09,101.65,5.1298987149230735,51.0,0.0,0.0,0.0,5.295812172721898
2010-11-10,101.72,5.111987788356544,64.0,0.0,0.0,0.0,5.280600282208413
2010-11-11,101.8,5.087596335232384,60.0,0.0,0.0,0.0,5.24237313585888
2010-11-12,101.82,5.049856007249537,60.0,0.0,0.0,0.0,5.214870645072129
2010-11-13,101.78,5.030437921392435,60.0,0.0,0.0,0.0,5.1940188487578824
2010-11-14,101.76,5.003946305945459,61.0,0.0,0.0,0.0,5.174450826272371
2010-11-15,101.8,4.990432586778736,55.0,0.0,0.0,0.0,5.158812395360188
2010-11-16,101.79,5.003946305945459,58.0,1.49,0.0,0.0,5.149503814600437
2010-11-17,101.38,7.31986492980897,59.0,0.46,0.0,0.0,5.2219161630336215
2010-11-18,100.32,6.8308742346461795,49.0,0.03,0.0,0.0,5.279616423261021
2010-11-19,99.83,6.591673732008658,45.0,0.0,0.0,0.0,5.330797354149699
2010-11-20,99.72,6.419994928147142,53.0,0.0,0.0,0.0,5.377554523860774
2010-11-21,99.83,6.278521424165844,49.0,0.0,0.0,0.0,5.420490818440343
